repository_url,user_login,user_name,n_pr_before_coc,n_pr_after_coc
PowerShell/PowerShell,0x4c6565,Lee Spottiswood,3,0
PowerShell/PowerShell,TheFlyingCorpse,Rune Darrud,3,0
PowerShell/PowerShell,raghushantha,Raghu Shantha [MSFT],43,0
PowerShell/PowerShell,ewhitesides,Erik Whitesides,1,0
PowerShell/PowerShell,jasonwer,Jason Werry,1,0
PowerShell/PowerShell,ScriptAutomate,Derek Ardolf,1,0
PowerShell/PowerShell,erwinwildenburg,Erwin Wildenburg,1,0
PowerShell/PowerShell,ChrisUbben,Christopher Ubben,11,0
PowerShell/PowerShell,paulcallen,Paul Allen,5,0
PowerShell/PowerShell,charub,Charu Bassi,13,0
PowerShell/PowerShell,Vasanth3g,Vasanth,1,0
PowerShell/PowerShell,kwiknick,Nicholas Willard,1,0
PowerShell/PowerShell,noelleleigh,Noelle Leigh,1,0
PowerShell/PowerShell,paulbouwer,Paul Bouwer,1,0
PowerShell/PowerShell,tibmeister,Jody L. Whitlock,2,0
PowerShell/PowerShell,2xmax,Max Maximov,3,0
PowerShell/PowerShell,Elufimov,Michael Elufimov,1,0
PowerShell/PowerShell,brycem,Bryce Milton - MSFT,10,0
PowerShell/PowerShell,ukreddy-erwin,Uday Kiran Reddy,1,0
PowerShell/PowerShell,Noutlaw1,Nick Outlaw,1,0
PowerShell/PowerShell,NearTox,Ernesto Ramirez,1,0
PowerShell/PowerShell,faheel,Syed Faheel Ahmad,1,0
PowerShell/PowerShell,AndrewGaspar,Andrew Gaspar,1,0
PowerShell/PowerShell,randomvariable,Naadir Jeewa,3,0
PowerShell/PowerShell,adbertram,Adam Bertram,2,0
PowerShell/PowerShell,rmunn,Robin Munn,2,0
PowerShell/PowerShell,nadiasvertex,Christopher Nelson,1,0
PowerShell/PowerShell,kittholland,Kitt Holland,4,0
PowerShell/PowerShell,khansen00,Kenneth Hansen,3,0
PowerShell/PowerShell,JonathanMalek,Jonathan Malek,1,0
PowerShell/PowerShell,alexpilotti,Alessandro Pilotti,1,0
PowerShell/PowerShell,nmbradford,Nick Bradford,1,0
PowerShell/PowerShell,megamorf,Sebastian N.,1,0
PowerShell/PowerShell,latkin,Lincoln Atkinson,1,0
PowerShell/PowerShell,GavinEke,Gavin Eke,1,0
PowerShell/PowerShell,packtpartner,Packt,1,0
PowerShell/PowerShell,Daniel15,Daniel Lo Nigro,1,0
PowerShell/PowerShell,leriefbe-msft,Lee Riefberg,1,0
PowerShell/PowerShell,andyli,Andy Li,1,0
PowerShell/PowerShell,nitinbps,,1,0
PowerShell/PowerShell,wangzq,Walter Wang,1,0
PowerShell/PowerShell,jsoref,Josh Soref,24,0
PowerShell/PowerShell,gitter-badger,The Gitter Badger,2,0
PowerShell/PowerShell,thewebsitenursery,The Website Nursery,1,0
PowerShell/PowerShell,ealexjordan,A,21,0
PowerShell/PowerShell,bingbing8,Yanbing,9,0
PowerShell/PowerShell,lilyfang,Li Li,1,0
PowerShell/PowerShell,JumpingYang001,Jumping Yang[Wicresoft],44,0
PowerShell/PowerShell,bjtucker,Ben Tucker,3,0
PowerShell/PowerShell,douglaswth,Douglas Thrift,2,0
PowerShell/PowerShell,coderdad,Henson Sturgill,2,0
PowerShell/PowerShell,sajayantony,Sajay Antony,1,0
PowerShell/PowerShell,mattdbr,Matthew Brener,5,0
PowerShell/PowerShell,PeterMortensen,Peter Mortensen,1,0
PowerShell/PowerShell,daviwil,David Wilson,4,0
PowerShell/PowerShell,juneb,June Blender,1,0
PowerShell/PowerShell,BarryNolte,Barry Nolte,4,0
PowerShell/PowerShell,xiaoyinl,Xiaoyin Liu,1,0
PowerShell/PowerShell,rnelson0,Rob Nelson,1,0
PowerShell/PowerShell,halr9000,Hal Rottenberg,1,0
PowerShell/PowerShell,KaliszAd,Adam Kalisz,1,0
PowerShell/PowerShell,garethr,Gareth Rushgrove,1,0
PowerShell/PowerShell,mikeehsu,Mike Hsu,2,0
PowerShell/PowerShell,mat-mo,matanya,1,0
PowerShell/PowerShell,lvnilesh,Nilesh Londhe,2,0
PowerShell/PowerShell,Atalanttore,Ettore Atalan,1,0
PowerShell/PowerShell,ebelew,,1,0
PowerShell/PowerShell,stashev,Stas Burnashev,1,0
PowerShell/PowerShell,nanalakshmanan,Nana Lakshmanan,3,0
PowerShell/PowerShell,lalyos,Lajos Papp,1,0
PowerShell/PowerShell,mrled,Micah R Ledbetter,1,0
PowerShell/PowerShell,jeroenjanssens,Jeroen Janssens,1,0
PowerShell/PowerShell,abernajb,,1,0
PowerShell/PowerShell,ajensenwaud,A Jensen-Waud,1,0
PowerShell/PowerShell,oldhamtj,Tim Oldham,1,0
PowerShell/PowerShell,kmosher,Keith Mosher,2,0
PowerShell/PowerShell,z11h,zakaria ridouh,1,0
PowerShell/PowerShell,vivekjuneja,Vivek Juneja,1,0
PowerShell/PowerShell,Krishna-Vutukuri,Krishna C Vutukuri,1,0
PowerShell/PowerShell,stweil,Stefan Weil,1,0
PowerShell/PowerShell,McAndersDK,,1,0
PowerShell/PowerShell,bagder,Daniel Stenberg,1,0
PowerShell/PowerShell,exp-cpandya,,1,0
PowerShell/PowerShell,pborreli,Pascal Borreli,1,0
PowerShell/PowerShell,n8v,Nathan Vonnahme,1,0
PowerShell/PowerShell,PatrickLang,Patrick Lang,1,0
PowerShell/PowerShell,KarolKaczmarek,Karol Kaczmarek,3,0
PowerShell/PowerShell,hiteshraigandhi,Hitesh Raigandhi,5,0
PowerShell/PowerShell,KrisBash,Kristopher Bash,3,0
PowerShell/PowerShell,juanpablojofre,JuanPablo Jofre,1,0
PowerShell/PowerShell,johnkord,John Kordich,4,0
