repository_url,user_login,user_name,n_pr_before_coc,n_pr_after_coc
tikv/tikv,shizy818,shizy,4,0
tikv/tikv,yangwenmai,maiyang,3,0
tikv/tikv,haoxiang47,haoxiang,1,0
tikv/tikv,yjhmelody,yjh,1,0
tikv/tikv,sllt,Malong,2,0
tikv/tikv,shenli,Shen Li,8,0
tikv/tikv,chux0519,Yongsheng Xu,1,0
tikv/tikv,WPH95,JustWPH,1,0
tikv/tikv,mtunique,Tao Meng,1,0
tikv/tikv,caniszczyk,Chris Aniszczyk,1,0
tikv/tikv,CaitinChen,Caitin,8,0
tikv/tikv,Observer42,,2,0
tikv/tikv,sweetIan,Ian Huang,6,0
tikv/tikv,malc0lm,Ang Lee,1,0
tikv/tikv,opensourcegeek,opensourcegeek,3,0
tikv/tikv,xiangyuf,xiangyu0xf,3,0
tikv/tikv,smallyard,smallyard,5,0
tikv/tikv,laidahe,,1,0
tikv/tikv,bombless,York Xiang,1,0
tikv/tikv,arosspope,Andrew Pope,3,0
tikv/tikv,vkorenev,Vladimir Korenev,1,0
tikv/tikv,intellild,intellild,1,0
tikv/tikv,queenypingcap,Queeny,9,0
tikv/tikv,ceohockey60,Kevin Xu,2,0
tikv/tikv,GuillaumeGomez,Guillaume Gomez,2,0
tikv/tikv,Pslydhh,Pslydhh,1,0
tikv/tikv,lamxTyler,Haibin Xie,5,0
tikv/tikv,csmoe,csmoe,4,0
tikv/tikv,dyxushuai,John Smith,1,0
tikv/tikv,kbacha,Kevin Choubacha,1,0
tikv/tikv,jackysp,Jack Yu,1,0
tikv/tikv,maninalift,,1,0
tikv/tikv,iamxy,iamxy,14,0
tikv/tikv,UncP,UncP,27,0
tikv/tikv,coocood,Evan Zhou,3,0
tikv/tikv,Librazy,Liqueur Librazy,2,0
tikv/tikv,ngaut,goroutine,154,0
tikv/tikv,fipped,Wenjin Rao,1,0
tikv/tikv,friedm,Matt Friedman,1,0
tikv/tikv,wentaoxu,XuWentao,5,0
tikv/tikv,ShalokShalom,ShalokShalom,1,0
tikv/tikv,biluohc,wspsxing,1,0
tikv/tikv,mitnk,Hugo Wang,1,0
tikv/tikv,zimulala,Lynn,5,0
tikv/tikv,hanfei1991,Han Fei,3,0
tikv/tikv,JackDrogon,Drogon,1,0
tikv/tikv,odeits,,4,0
tikv/tikv,atmzhou,,1,0
tikv/tikv,seth-priya,Priya Seth,2,0
tikv/tikv,lishuai87,ls,20,0
tikv/tikv,coder0718,,5,0
tikv/tikv,choleraehyq,Cholerae Hu,28,0
tikv/tikv,follitude,,12,0
tikv/tikv,JinheLin,jinhelin,1,0
tikv/tikv,andelf,Andelf,17,0
tikv/tikv,bailaohe,BluesCoder,2,0
tikv/tikv,cosmtrek,Rick Yu,1,0
tikv/tikv,plutolove,Shangqi Meng,1,0
tikv/tikv,hhkbp2,Dylan Wen,67,0
tikv/tikv,ariesdevil,Yijun Zhao,1,0
tikv/tikv,lishihai9017,Li Shihai,19,0
tikv/tikv,Richard-zhang,SSHz,1,0
tikv/tikv,AkihiroSuda,Akihiro Suda,1,0
tikv/tikv,aya,Yann Autissier,1,0
tikv/tikv,mrmiywj,Ivan.Yang,11,0
tikv/tikv,qiuyesuifeng,cuiqiu,3,0
tikv/tikv,andylibrian,Andy Librian,1,0
tikv/tikv,weidagang,Dagang Wei,4,0
tikv/tikv,tiancaiamao,,44,0
tikv/tikv,wegel,,1,0
tikv/tikv,wayslog,WaySLOG,1,0
tikv/tikv,xiang90,Xiang Li,2,0
tikv/tikv,spullara,Sam Pullara,1,0
tikv/tikv,morefreeze,MoreFreeze,14,0
tikv/tikv,PaladinTyrion,PaladinTyrion,1,0
tikv/tikv,genedna,Quanyi Ma,1,0
tikv/tikv,jonboulle,Jonathan Boulle,1,0
tikv/tikv,guanqun,,1,0
